TIME,WINDDIRECTION,AIRTEMPERATURE,RELATIVEHUMIDITY,PRESSURE,PRECIPITATION,WINDSPEED,DEWPOINT
2008-08-31 23:07:00.0,189.0,65.8,75.0,23.77,0.0,14.0,57.5
2008-08-31 23:08:00.0,186.0,65.5,76.0,23.77,0.0,11.0,57.6
2008-08-31 23:09:00.0,182.0,65.6,0.0,0.0,0.0,11.0,0.0
2008-08-31 23:10:00.0,197.0,65.5,75.0,23.77,0.0,12.0,57.4
2008-08-31 23:11:00.0,197.0,65.2,76.0,23.77,0.0,11.0,57.5
2008-08-31 23:12:00.0,184.0,64.9,77.0,23.77,0.0,11.0,57.4
2008-08-31 23:13:00.0,183.0,65.1,76.0,23.77,0.0,12.0,57.5
2008-08-31 23:14:00.0,207.0,65.6,74.0,23.77,0.0,11.0,57.2
2008-08-31 23:15:00.0,200.0,65.1,75.0,23.8,0.0,11.0,57.0
2008-08-31 23:16:00.0,185.0,64.9,76.0,23.77,0.0,11.0,57.0
2008-08-31 23:17:00.0,188.0,64.9,76.0,23.77,0.0,15.0,57.1
2008-08-31 23:18:00.0,191.0,64.9,76.0,23.77,0.0,19.0,57.0
2008-08-31 23:19:00.0,194.0,64.5,76.0,23.77,0.0,17.0,56.9
2008-08-31 23:20:00.0,179.0,64.4,77.0,23.77,0.0,15.0,57.1
2008-08-31 23:21:00.0,195.0,64.9,76.0,23.77,0.0,15.0,57.0
2008-08-31 23:22:00.0,195.0,64.5,76.0,23.77,0.0,13.0,56.9
2008-08-31 23:23:00.0,220.0,64.3,77.0,23.77,0.0,13.0,57.0
2008-08-31 23:24:00.0,195.0,64.1,78.0,23.77,0.0,12.0,57.1
2008-08-31 23:25:00.0,205.0,64.2,77.0,23.77,0.0,12.0,56.9
2008-08-31 23:26:00.0,198.0,64.2,78.0,23.77,0.0,12.0,57.0
2008-08-31 23:27:00.0,199.0,64.3,77.0,23.77,0.0,19.0,56.9
2008-08-31 23:28:00.0,194.0,64.0,78.0,23.77,0.0,17.0,56.9
2008-08-31 23:29:00.0,189.0,64.2,77.0,23.77,0.0,12.0,57.0
2008-08-31 23:30:00.0,195.0,64.4,77.0,23.77,0.0,11.0,56.9
2008-08-31 23:31:00.0,190.0,64.2,77.0,23.77,0.0,11.0,57.0
2008-08-31 23:32:00.0,188.0,64.4,77.0,23.77,0.0,10.0,57.1
2008-08-31 23:33:00.0,199.0,64.5,77.0,23.77,0.0,14.0,57.1
2008-08-31 23:34:00.0,187.0,64.7,76.0,23.77,0.0,13.0,57.0
2008-08-31 23:35:00.0,190.0,64.7,76.0,23.77,0.0,12.0,56.9
2008-08-31 23:36:00.0,191.0,64.4,77.0,23.77,0.0,11.0,57.0
2008-08-31 23:37:00.0,190.0,64.4,77.0,23.77,0.0,10.0,57.1
2008-08-31 23:38:00.0,189.0,64.3,76.0,23.77,0.0,9.0,56.7
2008-08-31 23:39:00.0,183.0,64.2,77.0,23.77,0.0,12.0,56.9
2008-08-31 23:40:00.0,183.0,64.4,77.0,23.77,0.0,12.0,56.9
2008-08-31 23:41:00.0,177.0,64.4,77.0,23.77,0.0,11.0,57.1
2008-08-31 23:42:00.0,168.0,64.7,77.0,23.77,0.0,14.0,57.2
2008-08-31 23:43:00.0,173.0,65.0,76.0,23.77,0.0,14.0,57.1
2008-08-31 23:44:00.0,181.0,64.6,76.0,23.77,0.0,13.0,56.8
2008-08-31 23:45:00.0,187.0,64.5,76.0,23.77,0.0,19.0,56.8
2008-08-31 23:46:00.0,184.0,64.1,77.0,23.77,0.0,18.0,56.9
2008-08-31 23:47:00.0,177.0,64.1,77.0,23.77,0.0,12.0,56.8
2008-08-31 23:48:00.0,175.0,64.2,77.0,23.77,0.0,9.0,56.9
2008-08-31 23:49:00.0,179.0,64.2,77.0,23.77,0.0,13.0,56.9
2008-08-31 23:50:00.0,174.0,64.3,77.0,23.77,0.0,14.0,56.9
2008-08-31 23:51:00.0,187.0,64.6,77.0,23.77,0.0,11.0,57.1
2008-08-31 23:52:00.0,219.0,64.5,76.0,23.77,0.0,10.0,56.7
2008-08-31 23:53:00.0,190.0,64.3,77.0,23.77,0.0,14.0,57.0
2008-08-31 23:54:00.0,176.0,64.3,77.0,23.77,0.0,14.0,56.8
2008-08-31 23:55:00.0,197.0,64.6,76.0,23.77,0.0,10.0,57.0
2008-08-31 23:56:00.0,187.0,64.5,77.0,23.77,0.0,10.0,57.0
2008-08-31 23:57:00.0,202.0,64.5,76.0,23.77,0.0,12.0,56.7
2008-08-31 23:58:00.0,180.0,64.2,78.0,23.77,0.0,10.0,57.0
2008-08-31 23:59:00.0,195.0,64.2,77.0,23.77,0.0,10.0,56.9
2008-09-01 00:01:00.0,202.0,63.5,79.0,23.77,0.0,11.0,57.0
2008-09-01 00:02:00.0,204.0,63.5,80.0,23.77,0.0,10.0,57.3
2008-09-01 00:03:00.0,196.0,63.3,80.0,23.77,0.0,10.0,57.1
2008-09-01 00:04:00.0,179.0,63.3,80.0,23.77,0.0,10.0,57.0
2008-09-01 00:05:00.0,181.0,63.3,80.0,23.77,0.0,15.0,57.1
2008-09-01 00:06:00.0,182.0,63.1,81.0,23.77,0.0,15.0,57.2
2008-09-01 00:07:00.0,190.0,63.2,81.0,23.77,0.0,15.0,57.2
2008-09-01 00:08:00.0,181.0,63.1,81.0,23.77,0.0,10.0,57.1
2008-09-01 00:09:00.0,168.0,63.3,81.0,23.77,0.0,11.0,57.4
2008-09-01 00:10:00.0,170.0,63.7,80.0,23.77,0.0,9.0,57.4
2008-09-01 00:11:00.0,172.0,64.0,79.0,23.77,0.0,9.0,57.4
2008-09-01 00:12:00.0,208.0,63.8,80.0,23.77,0.0,9.0,57.4
2008-09-01 00:13:00.0,224.0,63.4,81.0,23.77,0.0,10.0,57.5
2008-09-01 00:14:00.0,217.0,63.2,82.0,23.77,0.0,10.0,57.5
2008-09-01 00:15:00.0,196.0,63.2,82.0,23.77,0.0,11.0,57.6
2008-09-01 00:16:00.0,208.0,63.1,82.0,23.77,0.0,10.0,57.5
2008-09-01 00:17:00.0,205.0,62.9,82.0,23.77,0.0,10.0,57.4
2008-09-01 00:18:00.0,188.0,63.0,83.0,23.77,0.0,10.0,57.7
2008-09-01 00:19:00.0,199.0,63.2,82.0,23.77,0.0,10.0,57.5
2008-09-01 00:20:00.0,188.0,63.1,82.0,23.77,0.0,9.0,57.5
2008-09-01 00:21:00.0,173.0,63.0,82.0,23.77,0.0,9.0,57.6
2008-09-01 00:22:00.0,176.0,63.2,82.0,23.77,0.0,14.0,57.6
2008-09-01 00:23:00.0,192.0,63.2,83.0,23.77,0.0,14.0,57.8
2008-09-01 00:24:00.0,188.0,63.2,82.0,23.77,0.0,12.0,57.7
2008-09-01 00:25:00.0,178.0,63.0,83.0,23.77,0.0,9.0,57.6
2008-09-01 00:26:00.0,175.0,62.9,84.0,23.77,0.0,9.0,57.9
2008-09-01 00:27:00.0,180.0,62.9,84.0,23.77,0.0,9.0,58.0
2008-09-01 00:28:00.0,177.0,62.8,84.0,23.77,0.0,9.0,57.9
2008-09-01 00:29:00.0,173.0,62.5,85.0,23.77,0.0,9.0,57.8
2008-09-01 00:30:00.0,179.0,62.6,85.0,23.77,0.0,10.0,58.1
2008-09-01 00:31:00.0,170.0,62.5,85.0,23.77,0.0,10.0,58.0
2008-09-01 00:32:00.0,171.0,62.4,85.0,23.77,0.0,10.0,57.9
2008-09-01 00:33:00.0,174.0,62.5,85.0,23.77,0.0,11.0,58.0
2008-09-01 00:34:00.0,178.0,62.5,85.0,23.77,0.0,10.0,58.0
2008-09-01 00:35:00.0,173.0,62.3,86.0,23.77,0.0,11.0,57.9
2008-09-01 00:36:00.0,159.0,62.2,86.0,23.77,0.0,11.0,58.1
2008-09-01 00:37:00.0,178.0,62.2,86.0,23.77,0.0,9.0,58.0
2008-09-01 00:38:00.0,179.0,62.0,87.0,23.77,0.0,11.0,58.0
2008-09-01 00:39:00.0,176.0,62.1,87.0,23.77,0.0,14.0,58.2
2008-09-01 00:40:00.0,164.0,62.1,86.0,23.77,0.0,11.0,57.9
2008-09-01 00:41:00.0,169.0,62.3,86.0,23.77,0.0,11.0,58.1
2008-09-01 00:42:00.0,187.0,62.3,86.0,23.77,0.0,13.0,58.0
2008-09-01 00:43:00.0,184.0,62.1,86.0,23.77,0.0,12.0,58.0
2008-09-01 00:44:00.0,185.0,61.9,87.0,23.77,0.0,15.0,57.9
2008-09-01 00:45:00.0,183.0,61.7,87.0,23.77,0.0,15.0,57.9
2008-09-01 00:46:00.0,178.0,61.6,88.0,23.77,0.0,13.0,58.1
2008-09-01 00:47:00.0,176.0,61.6,88.0,23.77,0.0,12.0,58.1
2008-09-01 00:48:00.0,184.0,61.7,88.0,23.77,0.0,12.0,58.1
2008-09-01 00:49:00.0,182.0,61.7,88.0,23.77,0.0,13.0,58.1
2008-09-01 00:50:00.0,182.0,61.8,88.0,23.77,0.0,12.0,58.1
2008-09-01 00:51:00.0,180.0,61.5,88.0,23.77,0.0,13.0,57.8
2008-09-01 00:52:00.0,185.0,61.6,88.0,23.77,0.0,12.0,58.2
2008-09-01 00:53:00.0,178.0,61.5,88.0,23.77,0.0,12.0,58.0
2008-09-01 00:54:00.0,183.0,61.8,88.0,23.77,0.0,9.0,58.1
2008-09-01 00:55:00.0,175.0,61.5,88.0,23.77,0.0,11.0,58.0
2008-09-01 00:56:00.0,186.0,61.5,89.0,23.77,0.0,15.0,58.2
2008-09-01 00:57:00.0,175.0,61.4,89.0,23.77,0.0,10.0,58.1
2008-09-01 00:58:00.0,173.0,61.3,89.0,23.77,0.0,9.0,58.0
2008-09-01 00:59:00.0,180.0,61.2,88.0,23.77,0.0,11.0,57.8
2008-09-01 01:00:00.0,178.0,61.0,89.0,23.77,0.0,11.0,57.8
2008-09-01 01:01:00.0,179.0,61.0,90.0,23.77,0.0,11.0,58.1
2008-09-01 01:02:00.0,190.0,60.9,90.0,23.77,0.0,14.0,57.9
2008-09-01 01:03:00.0,187.0,60.8,90.0,23.77,0.0,14.0,57.8
2008-09-01 01:04:00.0,184.0,60.8,90.0,23.77,0.0,15.0,57.9
2008-09-01 01:05:00.0,184.0,60.9,90.0,23.77,0.0,15.0,58.1
2008-09-01 01:06:00.0,180.0,61.0,90.0,23.77,0.0,12.0,58.0
2008-09-01 01:07:00.0,176.0,61.1,89.0,23.77,0.0,9.0,57.9
2008-09-01 01:08:00.0,185.0,61.0,89.0,23.77,0.0,12.0,57.8
2008-09-01 01:09:00.0,187.0,60.9,89.0,23.77,0.0,13.0,57.7
2008-09-01 01:10:00.0,176.0,61.0,90.0,23.77,0.0,11.0,57.9
2008-09-01 01:11:00.0,179.0,61.1,89.0,23.77,0.0,10.0,57.7
2008-09-01 01:12:00.0,167.0,61.2,88.0,23.77,0.0,9.0,57.7
2008-09-01 01:13:00.0,180.0,61.1,89.0,23.77,0.0,10.0,57.7
2008-09-01 01:14:00.0,180.0,61.0,89.0,23.77,0.0,11.0,57.8
2008-09-01 01:15:00.0,186.0,60.9,89.0,23.77,0.0,13.0,57.7
2008-09-01 01:16:00.0,186.0,60.8,89.0,23.77,0.0,12.0,57.6
2008-09-01 01:17:00.0,182.0,60.8,90.0,23.77,0.0,12.0,57.7
2008-09-01 01:18:00.0,181.0,60.8,90.0,23.77,0.0,16.0,57.8
2008-09-01 01:19:00.0,174.0,60.9,89.0,23.77,0.0,11.0,57.6
2008-09-01 01:20:00.0,179.0,60.8,89.0,23.77,0.0,11.0,57.4
2008-09-01 01:21:00.0,174.0,60.9,89.0,23.77,0.0,10.0,57.6
2008-09-01 01:22:00.0,175.0,60.9,89.0,23.77,0.0,11.0,57.6
2008-09-01 01:23:00.0,183.0,60.8,89.0,23.77,0.0,11.0,57.5
2008-09-01 01:24:00.0,180.0,60.8,89.0,23.77,0.0,11.0,57.6
2008-09-01 01:25:00.0,189.0,60.6,89.0,23.77,0.0,11.0,57.4
2008-09-01 01:26:00.0,204.0,60.7,89.0,23.77,0.0,11.0,57.6
2008-09-01 01:27:00.0,178.0,60.6,90.0,23.77,0.0,12.0,57.6
2008-09-01 01:28:00.0,177.0,60.5,90.0,23.77,0.0,12.0,57.5
2008-09-01 01:29:00.0,183.0,60.6,90.0,23.77,0.0,13.0,57.5
2008-09-01 01:30:00.0,187.0,60.6,90.0,23.77,0.0,11.0,57.6
2008-09-01 01:31:00.0,188.0,60.6,90.0,23.77,0.0,11.0,57.6
2008-09-01 01:32:00.0,178.0,60.5,90.0,23.77,0.0,10.0,57.5
2008-09-01 01:33:00.0,180.0,60.4,90.0,23.77,0.0,10.0,57.4
2008-09-01 01:34:00.0,186.0,60.4,90.0,23.77,0.0,10.0,57.4
2008-09-01 01:35:00.0,188.0,60.5,90.0,23.77,0.0,11.0,57.4
2008-09-01 01:36:00.0,186.0,60.5,89.0,23.77,0.0,12.0,57.2
2008-09-01 01:37:00.0,192.0,60.5,89.0,23.77,0.0,14.0,57.1
2008-09-01 01:38:00.0,196.0,60.5,88.0,23.77,0.0,16.0,57.1
2008-09-01 01:39:00.0,193.0,60.3,89.0,23.77,0.0,16.0,57.0
2008-09-01 01:40:00.0,196.0,60.4,89.0,23.77,0.0,18.0,57.1
2008-09-01 01:41:00.0,195.0,60.3,89.0,23.77,0.0,17.0,57.0
2008-09-01 01:42:00.0,192.0,60.2,89.0,23.77,0.0,16.0,56.9
2008-09-01 01:43:00.0,193.0,60.3,88.0,23.77,0.0,16.0,56.9
2008-09-01 01:44:00.0,191.0,60.2,88.0,23.77,0.0,15.0,56.6
2008-09-01 01:45:00.0,196.0,60.3,88.0,23.77,0.0,18.0,56.8
2008-09-01 01:46:00.0,189.0,60.2,89.0,23.77,0.0,18.0,56.9
2008-09-01 01:47:00.0,191.0,60.1,89.0,23.77,0.0,15.0,56.9
2008-09-01 01:48:00.0,193.0,60.0,89.0,23.77,0.0,15.0,56.9
2008-09-01 01:49:00.0,187.0,60.0,90.0,23.77,0.0,15.0,56.9
2008-09-01 01:50:00.0,187.0,59.9,90.0,23.77,0.0,16.0,56.9
2008-09-01 01:51:00.0,189.0,59.9,90.0,23.77,0.0,17.0,56.9
2008-09-01 01:52:00.0,192.0,60.0,90.0,23.77,0.0,17.0,57.1
2008-09-01 01:53:00.0,190.0,59.8,90.0,23.77,0.0,17.0,56.8
2008-09-01 01:54:00.0,187.0,59.8,90.0,23.77,0.0,17.0,56.8
2008-09-01 01:55:00.0,192.0,59.7,90.0,23.77,0.0,18.0,56.9
2008-09-01 01:56:00.0,193.0,59.6,90.0,23.77,0.0,18.0,56.8
2008-09-01 01:57:00.0,194.0,59.5,91.0,23.77,0.0,19.0,56.8
2008-09-01 01:58:00.0,192.0,59.5,91.0,23.77,0.0,19.0,56.8
2008-09-01 01:59:00.0,195.0,59.3,91.0,23.77,0.0,16.0,56.6
2008-09-01 02:00:00.0,193.0,59.3,91.0,23.77,0.0,14.0,56.6
2008-09-01 02:01:00.0,194.0,59.3,91.0,23.77,0.0,16.0,56.7
2008-09-01 02:02:00.0,194.0,59.2,91.0,23.77,0.0,18.0,56.7
2008-09-01 02:03:00.0,192.0,59.2,92.0,23.77,0.0,19.0,56.8
2008-09-01 02:04:00.0,185.0,59.1,92.0,23.77,0.0,18.0,56.7
2008-09-01 02:05:00.0,195.0,59.1,92.0,23.77,0.0,18.0,56.8
2008-09-01 02:06:00.0,197.0,59.0,92.0,23.77,0.0,20.0,56.7
2008-09-01 02:07:00.0,199.0,58.8,92.0,23.77,0.0,20.0,56.6
2008-09-01 02:08:00.0,197.0,58.8,92.0,23.77,0.0,21.0,56.6
2008-09-01 02:09:00.0,195.0,58.8,93.0,23.77,0.0,19.0,56.7
2008-09-01 02:10:00.0,198.0,58.8,93.0,23.77,0.0,19.0,56.7
2008-09-01 02:11:00.0,196.0,58.7,93.0,23.77,0.0,20.0,56.7
2008-09-01 02:12:00.0,194.0,58.6,93.0,23.77,0.0,20.0,56.7
2008-09-01 02:13:00.0,197.0,58.7,94.0,23.77,0.0,22.0,56.9
2008-09-01 02:14:00.0,197.0,58.6,94.0,23.77,0.0,22.0,56.9
2008-09-01 02:15:00.0,202.0,58.6,94.0,23.77,0.0,23.0,56.9
2008-09-01 02:16:00.0,201.0,58.4,94.0,23.77,0.0,22.0,56.7
2008-09-01 02:17:00.0,200.0,58.4,94.0,23.77,0.0,22.0,56.8
2008-09-01 02:18:00.0,198.0,58.4,94.0,23.77,0.0,21.0,56.8
2008-09-01 02:19:00.0,199.0,58.4,95.0,23.77,0.0,20.0,56.9
2008-09-01 02:20:00.0,200.0,58.4,95.0,23.77,0.0,20.0,56.9
2008-09-01 02:21:00.0,199.0,58.3,95.0,23.77,0.0,20.0,56.8
2008-09-01 02:22:00.0,198.0,58.2,95.0,23.77,0.0,20.0,56.7
2008-09-01 02:23:00.0,200.0,58.2,95.0,23.77,0.0,20.0,56.8
2008-09-01 02:24:00.0,199.0,58.1,95.0,23.77,0.0,21.0,56.7
2008-09-01 02:25:00.0,190.0,58.1,95.0,23.77,0.0,21.0,56.7
2008-09-01 02:26:00.0,200.0,58.2,95.0,23.74,0.0,24.0,56.7
2008-09-01 02:27:00.0,203.0,58.2,94.0,23.77,0.0,24.0,56.6
2008-09-01 02:28:00.0,201.0,58.3,94.0,23.77,0.0,22.0,56.4
2008-09-01 02:29:00.0,198.0,58.5,92.0,23.77,0.0,23.0,56.3
2008-09-01 02:30:00.0,197.0,58.6,92.0,23.77,0.0,23.0,56.3
2008-09-01 02:31:00.0,199.0,58.6,91.0,23.77,0.0,24.0,56.1
2008-09-01 02:32:00.0,195.0,58.7,90.0,23.77,0.0,23.0,55.9
2008-09-01 02:33:00.0,198.0,58.7,91.0,23.77,0.0,23.0,56.1
2008-09-01 02:34:00.0,194.0,58.6,92.0,23.77,0.0,22.0,56.2
2008-09-01 02:35:00.0,196.0,58.4,92.0,23.77,0.0,23.0,56.1
2008-09-01 02:36:00.0,196.0,58.4,93.0,23.77,0.0,23.0,56.3
2008-09-01 02:37:00.0,197.0,58.4,93.0,23.77,0.0,23.0,56.4
2008-09-01 02:38:00.0,197.0,58.3,94.0,23.77,0.0,22.0,56.5
2008-09-01 02:39:00.0,201.0,58.2,94.0,23.77,0.0,22.0,56.4
2008-09-01 02:40:00.0,198.0,58.3,94.0,23.77,0.0,20.0,56.5
2008-09-01 02:41:00.0,194.0,58.3,94.0,23.77,0.0,19.0,56.5
2008-09-01 02:42:00.0,199.0,58.3,94.0,23.77,0.0,21.0,56.5
2008-09-01 02:43:00.0,199.0,58.3,94.0,23.77,0.0,20.0,56.4
2008-09-01 02:44:00.0,199.0,58.3,93.0,23.77,0.0,21.0,56.4
2008-09-01 02:45:00.0,200.0,58.3,93.0,23.77,0.0,21.0,56.3
2008-09-01 02:46:00.0,199.0,58.4,93.0,23.77,0.0,22.0,56.4
2008-09-01 02:47:00.0,198.0,58.6,93.0,23.77,0.0,22.0,56.5
2008-09-01 02:48:00.0,201.0,58.5,93.0,23.77,0.0,23.0,56.4
2008-09-01 02:49:00.0,196.0,58.5,93.0,23.77,0.0,23.0,56.4
2008-09-01 02:50:00.0,198.0,58.5,93.0,23.77,0.0,23.0,56.4
2008-09-01 02:51:00.0,195.0,58.4,93.0,23.77,0.0,22.0,56.4
2008-09-01 02:52:00.0,199.0,58.3,93.0,23.77,0.0,24.0,56.4
2008-09-01 02:53:00.0,200.0,58.4,94.0,23.77,0.0,24.0,56.6
2008-09-01 02:54:00.0,198.0,58.3,94.0,23.77,0.0,23.0,56.5
2008-09-01 02:55:00.0,194.0,58.4,94.0,23.77,0.0,23.0,56.6
2008-09-01 02:56:00.0,191.0,58.2,94.0,23.77,0.0,22.0,56.5
2008-09-01 02:57:00.0,195.0,58.2,94.0,23.77,0.0,24.0,56.5
2008-09-01 02:58:00.0,195.0,58.2,94.0,23.77,0.0,23.0,56.5
2008-09-01 02:59:00.0,193.0,58.2,94.0,23.77,0.0,24.0,56.5
2008-09-01 03:00:00.0,193.0,58.3,94.0,23.77,0.0,22.0,56.5
2008-09-01 03:01:00.0,197.0,58.3,94.0,23.77,0.0,23.0,56.5
2008-09-01 03:02:00.0,195.0,58.4,94.0,23.77,0.0,23.0,56.5
2008-09-01 03:03:00.0,191.0,58.5,93.0,23.77,0.0,22.0,56.6
2008-09-01 03:04:00.0,195.0,58.3,94.0,23.77,0.0,22.0,56.5
2008-09-01 03:05:00.0,195.0,58.2,94.0,23.77,0.0,23.0,56.5
2008-09-01 03:06:00.0,190.0,58.2,94.0,23.77,0.0,24.0,56.6
2008-09-01 03:07:00.0,189.0,58.1,95.0,23.77,0.0,24.0,56.6
2008-09-01 03:08:00.0,189.0,58.2,95.0,23.77,0.0,22.0,56.7
2008-09-01 03:09:00.0,192.0,58.2,95.0,23.77,0.0,22.0,56.7
2008-09-01 03:10:00.0,190.0,58.1,95.0,23.77,0.0,22.0,56.6
2008-09-01 03:11:00.0,196.0,58.1,95.0,23.77,0.0,23.0,56.6
2008-09-01 03:12:00.0,188.0,58.1,95.0,23.77,0.0,22.0,56.7
2008-09-01 03:13:00.0,192.0,58.2,95.0,23.77,0.0,23.0,56.8
2008-09-01 03:14:00.0,189.0,58.2,95.0,23.77,0.0,22.0,56.8
2008-09-01 03:15:00.0,191.0,58.0,95.0,23.77,0.0,22.0,56.6
2008-09-01 03:16:00.0,191.0,58.1,95.0,23.77,0.0,24.0,56.7
2008-09-01 03:17:00.0,190.0,58.1,95.0,23.77,0.0,23.0,56.7
2008-09-01 03:18:00.0,191.0,58.1,95.0,23.77,0.0,24.0,56.6
2008-09-01 03:19:00.0,190.0,58.1,95.0,23.77,0.0,23.0,56.6
2008-09-01 03:20:00.0,190.0,58.3,94.0,23.77,0.0,21.0,56.7
2008-09-01 03:21:00.0,194.0,58.3,94.0,23.77,0.0,23.0,56.7
2008-09-01 03:22:00.0,194.0,58.3,94.0,23.77,0.0,23.0,56.7
2008-09-01 03:23:00.0,190.0,58.4,94.0,23.77,0.0,23.0,56.8
2008-09-01 03:24:00.0,195.0,58.2,94.0,23.77,0.0,24.0,56.6
2008-09-01 03:25:00.0,196.0,58.3,94.0,23.77,0.0,25.0,56.7
2008-09-01 03:26:00.0,194.0,58.3,94.0,23.77,0.0,25.0,56.7
2008-09-01 03:27:00.0,195.0,58.3,94.0,23.77,0.0,23.0,56.6
2008-09-01 03:28:00.0,197.0,58.3,94.0,23.77,0.0,21.0,56.6
2008-09-01 03:29:00.0,194.0,58.4,94.0,23.77,0.0,23.0,56.6
2008-09-01 03:30:00.0,193.0,58.5,94.0,23.77,0.0,23.0,56.7
2008-09-01 03:31:00.0,194.0,58.5,94.0,23.77,0.0,24.0,56.7
2008-09-01 03:32:00.0,191.0,58.4,94.0,23.77,0.0,24.0,56.6
2008-09-01 03:33:00.0,195.0,58.4,94.0,23.77,0.0,23.0,56.6
2008-09-01 03:34:00.0,190.0,58.4,94.0,23.77,0.0,22.0,56.5
2008-09-01 03:35:00.0,194.0,58.5,93.0,23.77,0.0,22.0,56.6
2008-09-01 03:36:00.0,191.0,58.5,93.0,23.77,0.0,21.0,56.5
2008-09-01 03:37:00.0,190.0,58.6,93.0,23.77,0.0,22.0,56.5
2008-09-01 03:38:00.0,192.0,58.6,93.0,23.77,0.0,23.0,56.5
2008-09-01 03:39:00.0,193.0,58.6,93.0,23.77,0.0,23.0,56.5
2008-09-01 03:40:00.0,183.0,58.7,92.0,23.8,0.0,22.0,56.5
2008-09-01 03:41:00.0,178.0,58.6,92.0,23.8,0.0,21.0,56.4
2008-09-01 03:42:00.0,184.0,58.6,93.0,23.77,0.0,23.0,56.5
2008-09-01 03:43:00.0,183.0,58.6,93.0,23.77,0.0,23.0,56.6
2008-09-01 03:44:00.0,183.0,58.6,93.0,23.8,0.0,22.0,56.6
2008-09-01 03:45:00.0,186.0,58.7,93.0,23.77,0.0,23.0,56.6
2008-09-01 03:46:00.0,184.0,58.7,92.0,23.77,0.0,22.0,56.5
2008-09-01 03:47:00.0,183.0,58.6,92.0,23.77,0.0,22.0,56.4
2008-09-01 03:48:00.0,182.0,58.6,93.0,23.8,0.0,22.0,56.6
2008-09-01 03:49:00.0,184.0,58.6,93.0,23.8,0.0,21.0,56.6
2008-09-01 03:50:00.0,180.0,58.6,93.0,23.8,0.0,21.0,56.6
2008-09-01 03:51:00.0,186.0,58.4,93.0,23.8,0.0,22.0,56.5
2008-09-01 03:52:00.0,184.0,58.5,93.0,23.8,0.0,20.0,56.6
2008-09-01 03:53:00.0,182.0,58.5,93.0,23.8,0.0,21.0,56.5
2008-09-01 03:54:00.0,181.0,58.6,93.0,23.8,0.0,21.0,56.7
2008-09-01 03:55:00.0,184.0,58.6,94.0,23.8,0.0,22.0,56.7
2008-09-01 03:56:00.0,187.0,58.5,94.0,23.8,0.0,21.0,56.7
2008-09-01 03:57:00.0,186.0,58.5,94.0,23.8,0.0,22.0,56.7
2008-09-01 03:58:00.0,179.0,58.5,94.0,23.8,0.0,21.0,56.6
2008-09-01 03:59:00.0,183.0,58.5,94.0,23.8,0.0,21.0,56.6
2008-09-01 04:00:00.0,184.0,58.6,93.0,23.8,0.0,21.0,56.7
2008-09-01 04:01:00.0,189.0,58.6,93.0,23.8,0.0,20.0,56.7
2008-09-01 04:02:00.0,183.0,58.6,93.0,23.8,0.0,21.0,56.7
2008-09-01 04:03:00.0,179.0,58.6,93.0,23.8,0.0,21.0,56.7
2008-09-01 04:04:00.0,177.0,58.5,94.0,23.8,0.0,21.0,56.7
2008-09-01 04:05:00.0,180.0,58.5,94.0,23.8,0.0,22.0,56.7
2008-09-01 04:06:00.0,187.0,58.6,94.0,23.8,0.0,21.0,56.8
2008-09-01 04:07:00.0,187.0,58.6,94.0,23.8,0.0,21.0,56.8
2008-09-01 04:08:00.0,189.0,58.6,94.0,23.8,0.0,20.0,56.8
2008-09-01 04:09:00.0,192.0,58.6,94.0,23.8,0.0,19.0,56.8
2008-09-01 04:10:00.0,188.0,58.7,93.0,23.8,0.0,21.0,56.8
2008-09-01 04:11:00.0,189.0,58.7,93.0,23.8,0.0,21.0,56.6
2008-09-01 04:12:00.0,190.0,58.9,92.0,23.8,0.0,21.0,56.7
2008-09-01 04:13:00.0,184.0,58.9,92.0,23.8,0.0,22.0,56.6
2008-09-01 04:14:00.0,184.0,58.9,92.0,23.8,0.0,22.0,56.6
2008-09-01 04:15:00.0,183.0,59.0,92.0,23.8,0.0,22.0,56.7
2008-09-01 04:16:00.0,180.0,59.0,92.0,23.8,0.0,23.0,56.8
2008-09-01 04:17:00.0,174.0,59.0,93.0,23.8,0.0,22.0,56.9
2008-09-01 04:18:00.0,178.0,58.9,93.0,23.8,0.0,23.0,56.9
2008-09-01 04:19:00.0,182.0,58.8,93.0,23.8,0.0,23.0,56.9
2008-09-01 04:20:00.0,186.0,58.8,94.0,23.8,0.0,23.0,57.0
2008-09-01 04:21:00.0,191.0,58.7,94.0,23.8,0.0,22.0,56.9
2008-09-01 04:22:00.0,189.0,58.7,94.0,23.8,0.0,21.0,57.0
2008-09-01 04:23:00.0,188.0,58.7,94.0,23.8,0.0,22.0,57.0
2008-09-01 04:24:00.0,187.0,58.6,94.0,23.8,0.0,23.0,56.8
2008-09-01 04:25:00.0,185.0,58.7,94.0,23.8,0.0,23.0,56.9
2008-09-01 04:26:00.0,182.0,58.8,93.0,23.8,0.0,23.0,56.8
2008-09-01 04:27:00.0,183.0,58.8,93.0,23.8,0.0,24.0,56.7
2008-09-01 04:28:00.0,186.0,58.9,93.0,23.8,0.0,24.0,56.8
2008-09-01 04:29:00.0,191.0,58.8,93.0,23.8,0.0,23.0,56.8
2008-09-01 04:30:00.0,191.0,58.7,93.0,23.8,0.0,22.0,56.6
